Source Name,Column Name,Data Type,Width,Hierarchy,Level,Locked,Measure,Analyze by Date,Unknown Value
SC-Customer,Customer / Customer Group,Varchar,77,Customer,Customer,False,False,False,
SC-Customer,Sales Partner,Varchar,20,Customer,Customer,False,False,False,
SC-Customer,Market Role Group,Varchar,20,Customer,Customer,False,False,False,
SC-Customer,Source,Varchar,10,Customer,Customer,False,False,False,
SC-Customer,Customer / Customer Group Key,Varchar,18,Customer,Customer,False,False,False,
SC-Invoices,Invoice Number,Varchar,12,,,False,False,False,
SC-Invoices,Bill Type Key,Varchar,4,Bill Type,Bill Type,False,False,False,
SC-Invoices,BillingCategory,Varchar,1,,,False,False,False,
SC-Invoices,Header Doc cat,Varchar,1,,,False,False,False,
SC-Invoices,Currency Key,Varchar,5,,,False,False,False,
SC-Invoices,Sales Org Key,Varchar,4,Sales Org,Sales Org,False,False,False,
SC-Invoices,Distr Channel,Integer,2,,,False,False,False,
SC-Invoices,Billing Date,Date,10,,,False,False,False,
SC-Invoices,Fiscal Year,Integer,4,,,False,False,False,
SC-Invoices,Posting period,Integer,3,,,False,False,False,
SC-Invoices,Comp Code Key,Varchar,4,Company,Company,False,True,False,
SC-Invoices,Header Net Value,Number,21,,,False,False,False,
SC-Invoices,Created by Line Item,Varchar,24,,,False,False,False,
SC-Invoices,Time,Integer,6,,,False,False,False,
SC-Invoices,SI Header Create Date,Date,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Pric procedure,Varchar,6,,,False,False,False,
SC-Invoices,SI Doc Condition,Integer,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Payer,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Customer Key,Varchar,18,Customer,Customer,False,False,False,
SC-Invoices,SI Header Change Date,Date,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SI Cancellation Document,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Delivery Customer Key,Varchar,18,Delivery Country,Delivery Country,False,False,False,
SC-Invoices,Sales Invoice Number,Varchar,12,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Sales Invoice Item,Integer,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Higher-lev_item,Integer,6,,,False,False,False,
SC-Invoices,Invoice Qty,Float,12,,,False,True,False,
SC-Invoices,SI Sales UoM,Varchar,3,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Numerator,Float,3,,,False,False,False,
SC-Invoices,Denominator,Float,3,,,False,False,False,
SC-Invoices,SI Base UoM,Varchar,3,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Sales Net,Float,11,,,False,False,False,
SC-Invoices,SI Originating Doc,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SI Originating Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SI Reference Doc,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SI Reference Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SI Prec Doc Categ,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Sales Order Number,Varchar,12,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Sales Order Item,Varchar,6,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,SalesDocumentRefer,Varchar,2,,,False,False,False,
SC-Invoices,Item Key,Varchar,30,Item,Item,False,False,False,
SC-Invoices,Ext Mat Group Key,Varchar,9,,,False,False,False,
SC-Invoices,Item category,Varchar,4,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Item type,Varchar,2,,,False,False,False,
SC-Invoices,Division Key,Varchar,2,Division,Division,False,False,False,
SC-Invoices,Plant,Integer,8,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Country,Varchar,6,,,False,False,False,
SC-Invoices,Sales Office Key,Varchar,8,,,False,False,False,
SC-Invoices,Created by Header,Varchar,12,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Created on Line Item,Date,10,,,False,False,False,
SC-Invoices,Time_VBRP_ERZET,Integer,6,,,False,False,False,
SC-Invoices,Stor Location,Varchar,8,,,False,False,False,
SC-Invoices,SI Item Cost,Float,10,,,False,True,False,
SC-Invoices,SI Item Subtotal 1,Float,11,,,False,False,False,
SC-Invoices,SI Item Subtotal 2,Float,11,,,False,False,False,
SC-Invoices,SI Item Subtotal 3,Float,11,,,False,False,False,
SC-Invoices,SI Item Subtotal 4,Float,11,,,False,False,False,
SC-Invoices,SI Item Subtotal 5,Float,11,,,False,False,False,
SC-Invoices,SI Item Subtotal 6,Float,11,,,False,False,False,
SC-Invoices,Exch_rate stats,Float,3,,,False,False,False,
SC-Invoices,Profit Center,Varchar,20,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Document cat,Varchar,2,,,False,False,False,
SC-Invoices,Accounting Document,Varchar,20,,,False,False,False,
SC-Invoices,Customer Group,Varchar,4,,,False,False,False,
SC-Invoices,Sales Group,Varchar,6,,,False,False,False,
SC-Invoices,Currency Key DC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Ex Rate DC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Net Sales DC,Float,11,,,False,True,False,
SC-Invoices,Currency Key GC,Varchar,10,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Ex Rate GC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Net Sales GC,Float,11,,,False,True,False,
SC-Invoices,Currency Key HC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Ex Rate HC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Net Sales HC,Float,11,,,False,True,False,
SC-Invoices,Analysis Date,Date,10,Analysis Date,Analysis Date,False,False,True,
SC-Invoices,Sales Invoice Key,Varchar,16,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,SI Reference SO Key,Varchar,16,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Sales COGS DC,Float,18,,,False,True,False,
SC-Invoices,Sales COGS HC,Float,18,,,False,True,False,
SC-Invoices,Sales COGS GC,Float,18,,,False,True,False,
SC-Invoices,CustArea Key,Varchar,22,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Invoices,Sales ICOGS HC,Float,18,,,False,True,False,
SC-Invoices,Sales ICOGS GC,Float,18,,,False,True,False,
SC-Invoices,Billing Rule,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Statistical Value,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Returns,Varchar,1,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,Source,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Security Key,Varchar,25,Security Key,Security Key,False,True,False,
SC-Invoices,Currency Key RC,Varchar,10,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Ex Rate RC,Float,11,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Net Sales RC,Float,11,,,False,True,False,
SC-Invoices,Sales COGS RC,Float,18,,,False,True,False,
SC-Invoices,Sales ICOGS RC,Float,18,,,False,True,False,
SC-Invoices,DelMarker,Varchar,40,Sales Invoices,Sales Invoices,False,True,False,
SC-Invoices,Cost Scenario,Varchar,3,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,COGS Source,Varchar,20,Sales Invoices,Sales Invoices,False,False,False,
SC-Invoices,ICOGS Source,Varchar,20,Sales Invoices,Sales Invoices,False,False,False,
VBRK_VBRP,VBRK_VBELN,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_FKART,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRK_FKTYP,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRK_VBTYP,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRK_WAERK,Varchar,3,,,True,False,False,
VBRK_VBRP,VBRK_VKORG,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRK_VTWEG,Varchar,2,,,True,False,False,
VBRK_VBRP,VBRK_FKDAT,Date,10,,,True,False,False,
VBRK_VBRP,VBRK_BELNR,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_GJAHR,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRK_POPER,Varchar,3,,,True,False,False,
VBRK_VBRP,VBRK_KDGRP,Varchar,2,,,True,False,False,
VBRK_VBRP,VBRK_BUKRS,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRK_NETWR,Varchar,13,,,True,False,False,
VBRK_VBRP,VBRK_ERNAM,Varchar,12,,,True,False,False,
VBRK_VBRP,VBRK_ERZET,Integer,8,,,True,False,False,
VBRK_VBRP,VBRK_ERDAT,Date,10,,,True,False,False,
VBRK_VBRP,VBRK_KALSM,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRK_KNUMV,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_KUNRG,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_KUNAG,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_AEDAT,Date,10,,,True,False,False,
VBRK_VBRP,VBRK_SFAKN,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRK_KUNWE,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRP_VBELN,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRP_POSNR,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRP_UEPOS,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRP_FKIMG,Varchar,17,,,True,False,False,
VBRK_VBRP,VBRP_VRKME,Varchar,3,,,True,False,False,
VBRK_VBRP,VBRP_UMVKZ,Varchar,7,,,True,False,False,
VBRK_VBRP,VBRP_UMVKN,Varchar,7,,,True,False,False,
VBRK_VBRP,VBRP_MEINS,Varchar,3,,,True,False,False,
VBRK_VBRP,VBRP_NETWR,Varchar,13,,,True,False,False,
VBRK_VBRP,VBRP_VBELV,Varchar,20,,,True,False,False,
VBRK_VBRP,VBRP_POSNV,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRP_VGBEL,Varchar,20,,,True,False,False,
VBRK_VBRP,VBRP_VGPOS,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRP_VGTYP,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRP_AUBEL,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRP_AUPOS,Varchar,6,,,True,False,False,
VBRK_VBRP,VBRP_AUREF,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRP_MATNR,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_MATKL,Varchar,7,,,True,False,False,
VBRK_VBRP,VBRP_PSTYV,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRP_POSAR,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRP_SPART,Varchar,2,,,True,False,False,
VBRK_VBRP,VBRP_WERKS,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRP_ALAND,Varchar,2,,,True,False,False,
VBRK_VBRP,VBRP_VKGRP,Varchar,3,,,True,False,False,
VBRK_VBRP,VBRP_VKBUR,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRP_ERNAM,Varchar,12,,,True,False,False,
VBRK_VBRP,VBRP_ERDAT,Date,10,,,True,False,False,
VBRK_VBRP,VBRP_ERZET,Integer,8,,,True,False,False,
VBRK_VBRP,VBRP_LGORT,Varchar,4,,,True,False,False,
VBRK_VBRP,VBRP_WAVWR,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_KZWI1,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_KZWI2,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRP_KZWI3,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_KZWI4,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_KZWI5,Varchar,9,,,True,False,False,
VBRK_VBRP,VBRP_KZWI6,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_STCUR,Varchar,18,,,True,False,False,
VBRK_VBRP,VBRP_PRCTR,Varchar,10,,,True,False,False,
VBRK_VBRP,VBRP_AUTYP,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRK_SPART,Varchar,2,,,True,False,False,
VBRK_VBRP,VBRP_KURSK,Varchar,9,,,True,False,False,
VBRK_VBRP,VBRP_SHKZG,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRK_KURRF,Varchar,11,,,True,False,False,
VBRK_VBRP,VBRP_KOWRR,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRP_FAREG,Varchar,1,,,True,False,False,
VBRK_VBRP,VBRP_FKLMG,Varchar,17,,,True,False,False,
VBRK_VBRP,VBAP_BEDAE,Varchar,4,,,True,False,False,
VBRK_VBRP,VBAP_ZZEXTWGVC,Varchar,6,,,False,False,False,
KNA1,KNA1_KUNNR,Varchar,10,,,True,False,False,
KNA1,KNA1_LAND1,Varchar,2,,,True,False,False,
KNA1,KNA1_NAME1,Varchar,39,,,True,False,False,
KNA1,KNA1_NAME2,Varchar,41,,,True,False,False,
KNA1,KNA1_ORT01,Varchar,35,,,True,False,False,
KNA1,KNA1_PSTLZ,Varchar,10,,,True,False,False,
KNA1,KNA1_REGIO,Varchar,3,,,True,False,False,
KNA1,KNA1_SORTL,Varchar,15,,,True,False,False,
KNA1,KNA1_STRAS,Varchar,42,,,True,False,False,
KNA1,KNA1_ADRNR,Varchar,34,,,True,False,False,
KNA1,KNA1_BRSCH,Varchar,4,,,True,False,False,
KNA1,KNA1_KTOKD,Varchar,4,,,True,False,False,
KNA1,KNA1_BRAN1,Varchar,7,,,True,False,False,
KNA1,KNA1_KATR1,Varchar,2,,,True,False,False,
KNA1,KNA1_KATR6,Varchar,3,,,True,False,False,
KNA1,KNA1_KATR5,Varchar,2,,,True,False,False,
MARA,MARA_MATNR,Varchar,18,,,True,False,False,
MARA,MARA_MTART,Varchar,4,,,True,False,False,
MARA,MARA_MBRSH,Varchar,1,,,True,False,False,
MARA,MARA_MATKL,Varchar,7,,,True,False,False,
MARA,MARA_BISMT,Varchar,17,,,True,False,False,
MARA,MARA_MEINS,Varchar,3,,,True,False,False,
MARA,MARA_LABOR,Varchar,3,,,True,False,False,
MARA,MARA_SPART,Integer,2,,,True,False,False,
MARA,MARA_EAN11,Integer,36,,,True,False,False,
MARA,MAKT_MAKTX,Varchar,44,,,True,False,False,
MARA,MAKT_MAKTG,Varchar,44,,,True,False,False,
MARA,MARA_EXTWG,Varchar,6,,,True,False,False,
KONV,KONV_KNUMV,Varchar,10,,,True,False,False,
KONV,KONV_KPOSN,Varchar,6,,,True,False,False,
KONV,KONV_STUNR,Integer,3,,,True,False,False,
KONV,KONV_ZAEHK,Integer,2,,,True,False,False,
KONV,KONV_KAPPL,Varchar,1,,,True,False,False,
KONV,KONV_KSCHL,Varchar,4,,,True,False,False,
KONV,KONV_KDATU,Date,10,,,True,False,False,
KONV,KONV_KRECH,Varchar,1,,,True,False,False,
KONV,KONV_KAWRT,Float,21,,,True,False,False,
KONV,KONV_KBETR,Float,16,,,True,False,False,
KONV,KONV_WAERS,Varchar,3,,,True,False,False,
KONV,KONV_KKURS,Float,12,,,True,False,False,
KONV,KONV_KPEIN,Float,6,,,True,False,False,
KONV,KONV_KMEIN,Varchar,3,,,True,False,False,
KONV,KONV_KUMZA,Float,7,,,True,False,False,
KONV,KONV_KUMNE,Float,6,,,True,False,False,
KONV,KONV_KNTYP,Varchar,1,,,True,False,False,
KONV,KONV_KSTAT,Varchar,1,,,True,False,False,
KONV,KONV_KNPRS,None,1,,,True,False,False,
KONV,KONV_KWERT,Float,18,,,True,False,False,
KONV,KONV_KINAK,Varchar,1,,,True,False,False,
VBPA,VBPA_VBELN,Varchar,10,,,True,False,False,
VBPA,VBPA_POSNR,Varchar,6,,,True,False,False,
VBPA,VBPA_PARVW,Varchar,4,,,True,False,False,
VBPA,VBPA_KUNNR,Varchar,10,,,True,False,False,
VBPA,VBPA_PERNR,Varchar,16,,,True,False,False,
VBPA,VBPA_PARNR,Integer,10,,,True,False,False,
VBPA,VBPA_ADRNR,Varchar,20,,,True,False,False,
Company Code,Comp Code Key,Varchar,4,,,True,False,False,
Company Code,Comp Name,Varchar,23,,,True,False,False,
Company Code,City,Varchar,21,,,True,False,False,
Company Code,Comp Country Key,Varchar,2,,,True,False,False,
Company Code,Comp Currency Key,Varchar,3,,,True,False,False,
Company Code,Chart Of Accts,Integer,4,,,True,False,False,
Company Code,Max Exch Rate Dev,Integer,2,,,True,False,False,
Company Code,Fi Year Variant,Varchar,2,,,True,False,False,
Company Code,CoCd->CO Area,Integer,1,,,True,False,False,
Company Code,Company,Integer,6,,,True,False,False,
Company Code,Address,Integer,10,,,True,False,False,
Company Code,VAT Reg_ No_,Varchar,20,,,True,False,False,
Company Code,FM Area,Integer,4,,,True,False,False,
Company Code,Project CM active,None,0,,,True,False,False,
Company Code,CBM active,None,0,,,True,False,False,
Company Code,Update FM,None,0,,,True,False,False,
Company Code,Jurisdict_ code,Varchar,10,,,True,False,False,
Company Code,FundsCtr in HR,None,0,,,True,False,False,
Company Code,Screen variant,Integer,1,,,True,False,False,
Company Code,Cash mgmnt comp_code,None,0,,,True,False,False,
Company Code,Activate CM,Varchar,1,,,True,False,False,
Company Code,Propose value date,Varchar,1,,,True,False,False,
Company Code,Net Discount Base,Varchar,1,,,True,False,False,
Company Code,Cred_Contr_Area,Integer,4,,,True,False,False,
Company Code,Net Tax Base,Varchar,1,,,True,False,False,
Company Code,Sample acct rules,None,0,,,True,False,False,
Company Code,Business area FS,Varchar,1,,,True,False,False,
Company Code,Propose fiscal year,Varchar,1,,,True,False,False,
Company Code,Indicator: Post Translations F_T001_Xkdft,Varchar,1,,,True,False,False,
Company Code,Productive,Varchar,1,,,True,False,False,
Company Code,Purchase acct,Varchar,1,,,True,False,False,
Company Code,JVA Active,None,0,,,True,False,False,
Company Code,Fin_Asset_Man_active,Varchar,1,,,True,False,False,
Company Code,Indicator: No Ex_Rate Differen_T001_Xslta,Varchar,1,,,True,False,False,
Company Code,Update MM in CMF,None,0,,,True,False,False,
Company Code,Update SD in CMF,None,0,,,True,False,False,
Company Code,Ext_ co_ code,None,0,,,True,False,False,
Company Code,Original key,None,0,,,True,False,False,
Company Code,Cntry Chrt/Acts,Varchar,4,,,True,False,False,
Company Code,Tax group,Varchar,4,,,True,False,False,
Company Code,Global CoCde,Integer,4,,,True,False,False,
Company Code,Fld stat_var_,Integer,4,,,True,False,False,
Company Code,Pstg per_var_,Integer,4,,,True,False,False,
Company Code,HedgeReq_active,None,0,,,True,False,False,
Company Code,Tx crcy transl_,Integer,1,,,True,False,False,
Company Code,Workflow var_,Varchar,4,,,True,False,False,
Company Code,Inventory mgmt,None,0,,,True,False,False,
Company Code,PO/sched_ agmt_,None,0,,,True,False,False,
Company Code,Requisition,None,0,,,True,False,False,
Company Code,Contract,None,0,,,True,False,False,
Company Code,Indicator: Document Date As Th_T001_Xstdt,Varchar,1,,,True,False,False,
Company Code,Input tax code,Varchar,2,,,True,False,False,
Company Code,Output tax code,Varchar,2,,,True,False,False,
Company Code,Imp_ Data in PO,Integer,1,,,True,False,False,
Company Code,Indicator: Negative Postings P_T001_Xnegp,Varchar,1,,,True,False,False,
Company Code,Enter control area,Varchar,1,,,True,False,False,
Company Code,Extend_w/tax active,Varchar,1,,,True,False,False,
Company Code,Parking pst_ date,Integer,1,,,True,False,False,
Company Code,Method,Varchar,4,,,True,False,False,
Company Code,Fld Stat_Var__T001_Fstvare,Varchar,4,,,True,False,False,
Company Code,Copying ctrl GR,None,0,,,True,False,False,
Company Code,Import data GR,None,0,,,True,False,False,
Company Code,Offsetting acct,Integer,1,,,True,False,False,
Company Code,BA variant,None,0,,,True,False,False,
Company Code,COS status,Integer,1,,,True,False,False,
Company Code,Accts recble pledg_,Varchar,1,,,True,False,False,
Company Code,Amount split to,None,0,,,True,False,False,
Company Code,Surcharges,None,0,,,True,False,False,
Company Code,Doc_ Type,Varchar,2,,,True,False,False,
Company Code,Doc_ Type_T001_Dtamtc,Varchar,2,,,True,False,False,
Company Code,Document Type,Varchar,2,,,True,False,False,
Company Code,RC Doc_ Type,Varchar,2,,,True,False,False,
Company Code,Def_ Tax Rule,Varchar,4,,,True,False,False,
Company Code,Tax Date,Varchar,1,,,True,False,False,
Company Code,Manage Postg Period,None,0,,,True,False,False,
Company Code,Shopping Cart,None,0,,,True,False,False,
Company Code,Activ_AADrivton,None,0,,,True,False,False,
Sales Org,Sales Org Key,Varchar,4,,,True,False,False,
Sales Org,Sales Org,Varchar,19,,,True,False,False,
Sales Office,Sales Office Key,Integer,8,,,False,False,False,
Sales Office,Sales Office,Varchar,19,,,False,False,False,
Sales Document,Sales Doc_ Type,Varchar,4,,,False,False,False,
Sales Document,Document cat_,Varchar,1,,,False,False,False,
Sales Document,Sales Doc Desc,Varchar,20,,,False,False,False,
Item Category,Item Cat Key,Varchar,4,,,False,False,False,
Item Category,Item Category,Varchar,22,,,False,False,False,
Bill Type,Bill Type Key,Varchar,4,Bill Type,Bill Type,False,False,False,
Bill Type,Bill Type,Varchar,20,Bill Type,Bill Type,False,False,False,
Industry Code,Ind Code Key,Varchar,7,,,False,False,False,
Industry Code,Industry Code,Varchar,20,,,False,False,False,
Reason for Rejection,Rejection Reason Key,Varchar,2,Reason For Rejection,,False,False,False,
Reason for Rejection,Rejection Reason,Varchar,40,Reason For Rejection,,False,False,False,
Division,Division Key,Varchar,2,,,True,False,False,
Division,Division,Varchar,19,,,True,False,False,
Currency,Currency Key,Varchar,4,,,False,False,False,
Currency,Long Text,Varchar,40,,,False,False,False,
Currency,Currency,Varchar,15,,,False,False,False,
Market Role,Mkt Role Key,Varchar,2,,,False,False,False,
Market Role,Market Role,Varchar,19,,,False,False,False,
Ext Material Group,Ext Mat Group Key,Varchar,6,,,False,False,False,
Ext Material Group,Ext Mat Group,Varchar,20,,,False,False,False,
Country,Country Key,Varchar,2,,,False,False,False,
Country,Country,Varchar,15,,,False,False,False,
Country,Nationality,Varchar,15,,,False,False,False,
Country,Long name,Varchar,47,,,False,False,False,
Country,Nationality_T005T_Natio50,Varchar,35,,,False,False,False,
Country,Super region,None,0,,,False,False,False,
Industry,Industry Key,Varchar,4,,,False,False,False,
Industry,Industry,Varchar,14,,,False,False,False,
Structure_Dimension_Item,item group code,Varchar,6,,,False,False,False,
Structure_Dimension_Item,item group name,Varchar,36,,,False,False,False,
Structure_Dimension_Item,product group code,Varchar,5,,,False,False,False,
Structure_Dimension_Item,product group name,Varchar,27,,,False,False,False,
Structure_Dimension_Item,product unit code,Varchar,9,,,False,False,False,
Structure_Dimension_Item,product unit name,Varchar,24,,,False,False,False,
Structure_Dimension_Item,product division code,Varchar,6,,,False,False,False,
Structure_Dimension_Item,product division name,Varchar,24,,,False,False,False,
Structure_Dimension_Item,product segment code,Varchar,2,,,False,False,False,
Structure_Dimension_Item,product segment name,Varchar,24,,,False,False,False,
Structure_Dimension_Item,solution code,Varchar,2,,,False,False,False,
Structure_Dimension_Item,solution name,Varchar,22,,,False,False,False,
SC-Delivery Customer,Delivery Customer Key,Varchar,18,Delivery Country,Delivery Country,False,False,False,
SC-Delivery Customer,Delivery Country Key,Varchar,2,,,False,False,False,
SC-Delivery Customer,Delivery Country,Varchar,15,Delivery Country,Delivery Country,False,False,False,
SC-Delivery Customer,Geographical SubRegion Key,Integer,2,,,False,False,False,
SC-Delivery Customer,Geographical SubRegion,Varchar,22,Delivery Country,Delivery Country,False,False,False,
SC-Delivery Customer,Geographical Area Key,Integer,2,,,False,False,False,
SC-Delivery Customer,Geographical Area,Varchar,18,Delivery Country,Delivery Country,False,False,False,
SC-Delivery Customer,Geographical Region Key,Integer,1,,,False,False,False,
SC-Delivery Customer,Geographical Region,Varchar,13,Delivery Country,Delivery Country,False,False,False,
SC-Delivery Customer,Source,Varchar,10,Delivery Country,Delivery Country,False,False,False,
ConsCustom,ConsCustomer Key,Varchar,3,,,False,False,False,
ConsCustom,ConsCustomer,Varchar,20,,,False,False,False,
SC-Company,Comp Code Key,Varchar,4,Company,Company,False,False,False,
SC-Company,Comp Name,Varchar,50,Company,Company,False,False,False,
SC-Company,City,Varchar,25,,,False,False,False,
SC-Company,Comp Country Key,Varchar,2,Company,Company,False,False,False,
SC-Company,Comp Currency Key,Varchar,4,Company,Company,False,False,False,
SC-Company,Orig Comp Code Key,Varchar,4,,,False,False,False,
SC-Company,Source,Varchar,10,Company,Company,False,False,False,
KNVP,KNVP_KUNNR,Varchar,10,,,True,False,False,
KNVP,KNVP_VKORG,Varchar,4,,,True,False,False,
KNVP,KNVP_VTWEG,Varchar,2,,,True,False,False,
KNVP,KNVP_SPART,Varchar,2,,,True,False,False,
KNVP,KNVP_PARVW,Varchar,2,,,True,False,False,
KNVP,KNVP_PARZA,Varchar,3,,,True,False,False,
KNVP,KNVP_KUNN2,Varchar,10,,,True,False,False,
KNVP,KNVP_LIFNR,Varchar,10,,,True,False,False,
KNVP,KNVP_PERNR,Varchar,8,,,True,False,False,
KNVP,KNVP_PARNR,Varchar,10,,,True,False,False,
KNVP,KNVP_KNREF,Varchar,30,,,True,False,False,
KNVP,KNVP_DEFPA,Varchar,1,,,True,False,False,
SC-Customer Sales Area,CustArea Key,Varchar,22,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area,Inside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area,Outside Sales Key,Varchar,10,Customer Sales Area,Customer Sales Area,False,True,False,
SC-Customer Sales Area,Customer Key,Varchar,18,Customer Sales Area,Customer Sales Area,False,False,False,
